type;skz;desc;coords;street;zip;city;keeper;classes;pupils;male;female;lt_type;lt_skz;lt_desc;lt_ipub_desc;lt_street;lt_zip;lt_city;count
VS;316041;Volksschule;1836085.56,6205098.46;Schulgasse 10;2151;Asparn an der Zaya;öffentl.;5;81;36;45;NMSH;316012;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 12;2151;Asparn an der Zaya;12
VS;316041;Volksschule;1836085.56,6205098.46;Schulgasse 10;2151;Asparn an der Zaya;öffentl.;5;81;36;45;NMSH;316072;Musikmittelschule II;Neue Mittelschule an Hauptschulen;Breite Gasse 6;2136;Laa an der Thaya;0
VS;316041;Volksschule;1836085.56,6205098.46;Schulgasse 10;2151;Asparn an der Zaya;öffentl.;5;81;36;45;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;0
VS;316051;Volksschule;1877911.37,6222950.7;Schulgasse 19;2275;Bernhardsthal;öffentl.;3;47;28;19;NMSH;316102;Mittelschule I;Neue Mittelschule an Hauptschulen;Hindenburgstraße 34;2170;Poysdorf;7
VS;316051;Volksschule;1877911.37,6222950.7;Schulgasse 19;2275;Bernhardsthal;öffentl.;3;47;28;19;NMSH;316052;Mittelschule (Preyer);Neue Mittelschule an Hauptschulen;Gottfried von Preyer - Weg 22;2145;Hausbrunn;0
VS;316051;Volksschule;1877911.37,6222950.7;Schulgasse 19;2275;Bernhardsthal;öffentl.;3;47;28;19;NMSH;316052;Mittelschule (Preyer);Sonderschulen;Gottfried von Preyer - Weg 22;2145;Hausbrunn;0
VS;316051;Volksschule;1877911.37,6222950.7;Schulgasse 19;2275;Bernhardsthal;öffentl.;3;47;28;19;AHS;308016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Gärtnergasse 5-7;2230;Gänserndorf;0
VS;316061;Volksschule;1848304.16,6166897.93;Hauptstraße 56;2213;Bockfließ;öffentl.;3;55;24;31;AHS;316036;Bundesgymnasium und Bundesrealgymnasium Wolkersdorf;AHS-Unterstufe;Withalmstrasse 14;2120;Wolkersdorf im Weinviertel;0
VS;316061;Volksschule;1848304.16,6166897.93;Hauptstraße 56;2213;Bockfließ;öffentl.;3;55;24;31;NMSH;308012;Musikmittelschule;Neue Mittelschule an Hauptschulen;Schulring 18;2214;Auersthal;0
VS;316061;Volksschule;1848304.16,6166897.93;Hauptstraße 56;2213;Bockfließ;öffentl.;3;55;24;31;NMSH;308132;Mittelschule Matzen-Raggendorf;Neue Mittelschule an Hauptschulen;Jubiläumsplatz 10;2243;Matzen;0
VS;316061;Volksschule;1848304.16,6166897.93;Hauptstraße 56;2213;Bockfließ;öffentl.;3;55;24;31;NMSH;308022;Mittelschule;Neue Mittelschule an Hauptschulen;Schulallee 4;2232;Deutsch-Wagram;0
VS;316061;Volksschule;1848304.16,6166897.93;Hauptstraße 56;2213;Bockfließ;öffentl.;3;55;24;31;NMSH;316142;Mittelschule II;Neue Mittelschule an Hauptschulen;Kirchenplatz 7;2120;Wolkersdorf im Weinviertel;0
VS;316071;Volksschule;1853366.47,6233289.03;Schulstraße 2;2165;Drasenhofen;öffentl.;2;37;9;28;NMSH;316102;Mittelschule I;Neue Mittelschule an Hauptschulen;Hindenburgstraße 34;2170;Poysdorf;8
VS;316071;Volksschule;1853366.47,6233289.03;Schulstraße 2;2165;Drasenhofen;öffentl.;2;37;9;28;VS;316071;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Schulstraße 2;2165;Drasenhofen;0
VS;316071;Volksschule;1853366.47,6233289.03;Schulstraße 2;2165;Drasenhofen;öffentl.;2;37;9;28;NMSH;302102;Mittelschule (Dr. Theodor Körner);Neue Mittelschule an Hauptschulen;Kirchengasse 1a;3151;St. Georgen am Steinfeld;0
VS;316071;Volksschule;1853366.47,6233289.03;Schulstraße 2;2165;Drasenhofen;öffentl.;2;37;9;28;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;0
VS;316131;Volksschule;1846241.27,6186948.32;Schulstraße 4;2191;Gaweinstal;öffentl.;10;177;82;95;NMSH;316032;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 2;2191;Gaweinstal;29
VS;316131;Volksschule;1846241.27,6186948.32;Schulstraße 4;2191;Gaweinstal;öffentl.;10;177;82;95;AHS;316036;Bundesgymnasium und Bundesrealgymnasium Wolkersdorf;AHS-Unterstufe;Withalmstrasse 14;2120;Wolkersdorf im Weinviertel;0
VS;316131;Volksschule;1846241.27,6186948.32;Schulstraße 4;2191;Gaweinstal;öffentl.;10;177;82;95;NMSH;316092;Mittelschule  II;Neue Mittelschule an Hauptschulen;Thomas-Freund-Gasse 3;2130;Mistelbach;0
VS;316131;Volksschule;1846241.27,6186948.32;Schulstraße 4;2191;Gaweinstal;öffentl.;10;177;82;95;NMSH;316032;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 2;2191;Gaweinstal;0
VS;316131;Volksschule;1846241.27,6186948.32;Schulstraße 4;2191;Gaweinstal;öffentl.;10;177;82;95;NMSH;316012;Mittelschule;Sonderschulen;Schulgasse 12;2151;Asparn an der Zaya;0
VS;316131;Volksschule;1846241.27,6186948.32;Schulstraße 4;2191;Gaweinstal;öffentl.;10;177;82;95;VS;316131;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Schulstraße 4;2191;Gaweinstal;0
VS;316141;Volksschule;1825475.9,6209741.86;Gnadendorf 106;2152;Gnadendorf;öffentl.;2;34;21;13;NMSH;316012;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 12;2151;Asparn an der Zaya;0
VS;316141;Volksschule;1825475.9,6209741.86;Gnadendorf 106;2152;Gnadendorf;öffentl.;2;34;21;13;NMSH;316062;Mittelschule I;Neue Mittelschule an Hauptschulen;Anton-Bruckner-Straße 1-3;2136;Laa an der Thaya;0
VS;316151;Volksschule;1833564.54,6167406.49;Am Sandgraben 1;2203;Großebersdorf;öffentl.;4;64;39;25;AHS;316036;Bundesgymnasium und Bundesrealgymnasium Wolkersdorf;AHS-Unterstufe;Withalmstrasse 14;2120;Wolkersdorf im Weinviertel;9
VS;316151;Volksschule;1833564.54,6167406.49;Am Sandgraben 1;2203;Großebersdorf;öffentl.;4;64;39;25;NMSH;316132;Mittelschule I (Schwerpunktschule 1);Neue Mittelschule an Hauptschulen;Withalmstraße 4;2120;Wolkersdorf im Weinviertel;0
VS;316151;Volksschule;1833564.54,6167406.49;Am Sandgraben 1;2203;Großebersdorf;öffentl.;4;64;39;25;NMSH;316142;Mittelschule II;Neue Mittelschule an Hauptschulen;Kirchenplatz 7;2120;Wolkersdorf im Weinviertel;0
VS;316151;Volksschule;1833564.54,6167406.49;Am Sandgraben 1;2203;Großebersdorf;öffentl.;4;64;39;25;VS;316061;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Hauptstraße 56;2213;Bockfließ;0
VS;316151;Volksschule;1833564.54,6167406.49;Am Sandgraben 1;2203;Großebersdorf;öffentl.;4;64;39;25;AHS;921056;Bundesgymnasium;AHS-Unterstufe;Ödenburger Straße 74;1210;Wien;0
VS;316151;Volksschule;1833564.54,6167406.49;Am Sandgraben 1;2203;Großebersdorf;öffentl.;4;64;39;25;VS;316151;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Am Sandgraben 1;2203;Großebersdorf;0
VS;316161;Volksschule;1844424.79,6166266.56;Bahngasse 14;2212;Großengersdorf;öffentl.;4;61;23;38;NMSH;316132;Mittelschule I (Schwerpunktschule 1);Neue Mittelschule an Hauptschulen;Withalmstraße 4;2120;Wolkersdorf im Weinviertel;10
VS;316161;Volksschule;1844424.79,6166266.56;Bahngasse 14;2212;Großengersdorf;öffentl.;4;61;23;38;AHS;316036;Bundesgymnasium und Bundesrealgymnasium Wolkersdorf;AHS-Unterstufe;Withalmstrasse 14;2120;Wolkersdorf im Weinviertel;8
VS;316161;Volksschule;1844424.79,6166266.56;Bahngasse 14;2212;Großengersdorf;öffentl.;4;61;23;38;NMSH;308012;Musikmittelschule;Neue Mittelschule an Hauptschulen;Schulring 18;2214;Auersthal;0
VS;316161;Volksschule;1844424.79,6166266.56;Bahngasse 14;2212;Großengersdorf;öffentl.;4;61;23;38;NMSH;308012;Musikmittelschule;Sonderschulen;Schulring 18;2214;Auersthal;0
VS;316171;Volksschule;1808338.68,6217374.29;Großharras 52;2034;Großharras;öffentl.;2;41;25;16;NMSH;316062;Mittelschule I;Neue Mittelschule an Hauptschulen;Anton-Bruckner-Straße 1-3;2136;Laa an der Thaya;0
VS;316171;Volksschule;1808338.68,6217374.29;Großharras 52;2034;Großharras;öffentl.;2;41;25;16;NMSH;316072;Musikmittelschule II;Neue Mittelschule an Hauptschulen;Breite Gasse 6;2136;Laa an der Thaya;0
VS;316171;Volksschule;1808338.68,6217374.29;Großharras 52;2034;Großharras;öffentl.;2;41;25;16;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;0
VS;316181;Volksschule;1861490.31,6214500.9;Schulstraße 5;2143;Großkrut;öffentl.;3;45;29;16;NMSH;316052;Mittelschule (Preyer);Neue Mittelschule an Hauptschulen;Gottfried von Preyer - Weg 22;2145;Hausbrunn;0
VS;316181;Volksschule;1861490.31,6214500.9;Schulstraße 5;2143;Großkrut;öffentl.;3;45;29;16;NMSH;316072;Musikmittelschule II;Neue Mittelschule an Hauptschulen;Breite Gasse 6;2136;Laa an der Thaya;0
VS;316181;Volksschule;1861490.31,6214500.9;Schulstraße 5;2143;Großkrut;öffentl.;3;45;29;16;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;0
VS;316181;Volksschule;1861490.31,6214500.9;Schulstraße 5;2143;Großkrut;öffentl.;3;45;29;16;NMSH;304012;Sportmittelschule;Neue Mittelschule an Hauptschulen;Primelgasse 12;2700;Wiener Neustadt;0
VS;316181;Volksschule;1861490.31,6214500.9;Schulstraße 5;2143;Großkrut;öffentl.;3;45;29;16;NMSH;316102;Mittelschule I;Neue Mittelschule an Hauptschulen;Hindenburgstraße 34;2170;Poysdorf;0
VS;316181;Volksschule;1861490.31,6214500.9;Schulstraße 5;2143;Großkrut;öffentl.;3;45;29;16;NMSH;316062;Mittelschule I;Sonderschulen;Anton-Bruckner-Straße 1-3;2136;Laa an der Thaya;0
VS;316181;Volksschule;1861490.31,6214500.9;Schulstraße 5;2143;Großkrut;öffentl.;3;45;29;16;NMSH;316062;Mittelschule I;Neue Mittelschule an Hauptschulen;Anton-Bruckner-Straße 1-3;2136;Laa an der Thaya;0
VS;316191;Volksschule;1831275.85,6213029.89;Hagenberg 75;2133;Loosdorf, Bezirk Mistelbach;öffentl.;2;26;11;15;NMSH;316072;Musikmittelschule II;Neue Mittelschule an Hauptschulen;Breite Gasse 6;2136;Laa an der Thaya;7
VS;316191;Volksschule;1831275.85,6213029.89;Hagenberg 75;2133;Loosdorf, Bezirk Mistelbach;öffentl.;2;26;11;15;NMSH;316062;Mittelschule I;Neue Mittelschule an Hauptschulen;Anton-Bruckner-Straße 1-3;2136;Laa an der Thaya;0
VS;316191;Volksschule;1831275.85,6213029.89;Hagenberg 75;2133;Loosdorf, Bezirk Mistelbach;öffentl.;2;26;11;15;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;0
VS;316221;Volksschule Schulverband Leitung: 316011;1873336.12,6212089.92;Gottfried von Preyer Weg 22;2145;Hausbrunn;öffentl.;2;36;19;17;NMSH;316052;Mittelschule (Preyer);Neue Mittelschule an Hauptschulen;Gottfried von Preyer - Weg 22;2145;Hausbrunn;10
VS;316221;Volksschule Schulverband Leitung: 316011;1873336.12,6212089.92;Gottfried von Preyer Weg 22;2145;Hausbrunn;öffentl.;2;36;19;17;NMSH;316062;Mittelschule I;Neue Mittelschule an Hauptschulen;Anton-Bruckner-Straße 1-3;2136;Laa an der Thaya;0
VS;316221;Volksschule Schulverband Leitung: 316011;1873336.12,6212089.92;Gottfried von Preyer Weg 22;2145;Hausbrunn;öffentl.;2;36;19;17;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;0
VS;316221;Volksschule Schulverband Leitung: 316011;1873336.12,6212089.92;Gottfried von Preyer Weg 22;2145;Hausbrunn;öffentl.;2;36;19;17;VS;316011;Volksschule Schulverband mit 316221;Wiederholung der Schulstufe im gleichen Schultyp;Altlichtenwarth 430;2144;Altlichtenwarth;0
VS;316221;Volksschule Schulverband Leitung: 316011;1873336.12,6212089.92;Gottfried von Preyer Weg 22;2145;Hausbrunn;öffentl.;2;36;19;17;NMSH;316052;Mittelschule (Preyer);Sonderschulen;Gottfried von Preyer - Weg 22;2145;Hausbrunn;0
VS;316221;Volksschule Schulverband Leitung: 316011;1873336.12,6212089.92;Gottfried von Preyer Weg 22;2145;Hausbrunn;öffentl.;2;36;19;17;AHS;922016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Bernoullistraße 3;1220;Wien;0
VS;316291;Volksschule;1833172.34,6187515.4;Kreuzstetten, Schulgasse 25;2124;Niederkreuzstetten;öffentl.;4;62;32;30;NMSH;316142;Mittelschule II;Neue Mittelschule an Hauptschulen;Kirchenplatz 7;2120;Wolkersdorf im Weinviertel;0
VS;316291;Volksschule;1833172.34,6187515.4;Kreuzstetten, Schulgasse 25;2124;Niederkreuzstetten;öffentl.;4;62;32;30;AHS;316036;Bundesgymnasium und Bundesrealgymnasium Wolkersdorf;AHS-Unterstufe;Withalmstrasse 14;2120;Wolkersdorf im Weinviertel;0
VS;316291;Volksschule;1833172.34,6187515.4;Kreuzstetten, Schulgasse 25;2124;Niederkreuzstetten;öffentl.;4;62;32;30;AHS;921036;Privates Gymnasium, Realgymnasium und Oberstufenrealgymnasium des Schulvereins De La Salle;AHS-Unterstufe;Anton-Böck-Gasse 37;1210;Wien;0
VS;316301;Volksschule;1824888.76,6227478.25;Hubertusgasse 17;2136;Laa an der Thaya;öffentl.;11;186;89;97;NMSH;316062;Mittelschule I;Neue Mittelschule an Hauptschulen;Anton-Bruckner-Straße 1-3;2136;Laa an der Thaya;12
VS;316301;Volksschule;1824888.76,6227478.25;Hubertusgasse 17;2136;Laa an der Thaya;öffentl.;11;186;89;97;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;12
VS;316301;Volksschule;1824888.76,6227478.25;Hubertusgasse 17;2136;Laa an der Thaya;öffentl.;11;186;89;97;NMSH;316072;Musikmittelschule II;Neue Mittelschule an Hauptschulen;Breite Gasse 6;2136;Laa an der Thaya;7
VS;316301;Volksschule;1824888.76,6227478.25;Hubertusgasse 17;2136;Laa an der Thaya;öffentl.;11;186;89;97;NMSH;316062;Mittelschule I;Sonderschulen;Anton-Bruckner-Straße 1-3;2136;Laa an der Thaya;0
VS;316301;Volksschule;1824888.76,6227478.25;Hubertusgasse 17;2136;Laa an der Thaya;öffentl.;11;186;89;97;SS;316013;Allgemeine Sonderschule;Sonderschulen;Anton Bruckner-Straße 1-3;2136;Laa an der Thaya;0
VS;316301;Volksschule;1824888.76,6227478.25;Hubertusgasse 17;2136;Laa an der Thaya;öffentl.;11;186;89;97;VS;316301;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Hubertusgasse 17;2136;Laa an der Thaya;0
VS;316311;Volksschule;1835646.93,6196176.71;Schulgasse 2;2126;Ladendorf;öffentl.;5;90;46;44;NMSH;316012;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 12;2151;Asparn an der Zaya;7
VS;316311;Volksschule;1835646.93,6196176.71;Schulgasse 2;2126;Ladendorf;öffentl.;5;90;46;44;NMSH;316082;Mittelschule I;Neue Mittelschule an Hauptschulen;Thomas-Freund-Gasse 3;2130;Mistelbach;0
VS;316311;Volksschule;1835646.93,6196176.71;Schulgasse 2;2126;Ladendorf;öffentl.;5;90;46;44;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;0
VS;316311;Volksschule;1835646.93,6196176.71;Schulgasse 2;2126;Ladendorf;öffentl.;5;90;46;44;AHS;316036;Bundesgymnasium und Bundesrealgymnasium Wolkersdorf;AHS-Unterstufe;Withalmstrasse 14;2120;Wolkersdorf im Weinviertel;0
VS;316311;Volksschule;1835646.93,6196176.71;Schulgasse 2;2126;Ladendorf;öffentl.;5;90;46;44;NMSH;312012;Mittelschule;Neue Mittelschule an Hauptschulen;Laaerstraße 3;2115;Ernstbrunn;0
VS;316311;Volksschule;1835646.93,6196176.71;Schulgasse 2;2126;Ladendorf;öffentl.;5;90;46;44;NMSH;316092;Mittelschule  II;Neue Mittelschule an Hauptschulen;Thomas-Freund-Gasse 3;2130;Mistelbach;0
VS;316331;Volksschule I;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;237;118;119;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;25
VS;316331;Volksschule I;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;237;118;119;NMSH;316082;Mittelschule I;Neue Mittelschule an Hauptschulen;Thomas-Freund-Gasse 3;2130;Mistelbach;19
VS;316331;Volksschule I;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;237;118;119;NMSH;316092;Mittelschule  II;Neue Mittelschule an Hauptschulen;Thomas-Freund-Gasse 3;2130;Mistelbach;19
VS;316331;Volksschule I;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;237;118;119;NMSH;316062;Mittelschule I;Neue Mittelschule an Hauptschulen;Anton-Bruckner-Straße 1-3;2136;Laa an der Thaya;0
VS;316331;Volksschule I;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;237;118;119;NMSH;312042;Mittelschule I;Neue Mittelschule an Hauptschulen;Windmühlgasse 3;2100;Korneuburg;0
VS;316331;Volksschule I;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;237;118;119;VS;316331;Volksschule I;Wiederholung der Schulstufe im gleichen Schultyp;Bahnzeile 1;2130;Mistelbach;0
VS;316331;Volksschule I;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;237;118;119;NMSH;316012;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 12;2151;Asparn an der Zaya;0
VS;316331;Volksschule I;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;237;118;119;NMSH;922032;Mittelschule;Neue Mittelschule an Hauptschulen;Stadlau, Konstanziagasse 50;1220;Wien;0
VS;316331;Volksschule I;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;237;118;119;AHS;316036;Bundesgymnasium und Bundesrealgymnasium Wolkersdorf;AHS-Unterstufe;Withalmstrasse 14;2120;Wolkersdorf im Weinviertel;0
VS;316341;Volksschule II;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;220;110;110;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;20
VS;316341;Volksschule II;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;220;110;110;NMSH;316082;Mittelschule I;Neue Mittelschule an Hauptschulen;Thomas-Freund-Gasse 3;2130;Mistelbach;13
VS;316341;Volksschule II;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;220;110;110;NMSH;316092;Mittelschule  II;Neue Mittelschule an Hauptschulen;Thomas-Freund-Gasse 3;2130;Mistelbach;12
VS;316341;Volksschule II;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;220;110;110;VS;316341;Volksschule II;Wiederholung der Schulstufe im gleichen Schultyp;Bahnzeile 1;2130;Mistelbach;0
VS;316341;Volksschule II;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;220;110;110;NMSH;316102;Mittelschule I;Neue Mittelschule an Hauptschulen;Hindenburgstraße 34;2170;Poysdorf;0
VS;316341;Volksschule II;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;220;110;110;NMSH;316072;Musikmittelschule II;Neue Mittelschule an Hauptschulen;Breite Gasse 6;2136;Laa an der Thaya;0
VS;316341;Volksschule II;1844299.23,6201852.13;Bahnzeile 1;2130;Mistelbach;öffentl.;10;220;110;110;NMSH;316082;Mittelschule I;Neue Mittelschule an Hauptschulen;Thomas-Freund-Gasse 3;2130;Mistelbach;0
VS;316351;Volksschule;1835874.77,6227595.94;Hauptplatz 26;2135;Neudorf im Weinviertel;öffentl.;4;62;32;30;NMSH;316062;Mittelschule I;Neue Mittelschule an Hauptschulen;Anton-Bruckner-Straße 1-3;2136;Laa an der Thaya;9
VS;316351;Volksschule;1835874.77,6227595.94;Hauptplatz 26;2135;Neudorf im Weinviertel;öffentl.;4;62;32;30;NMSH;316072;Musikmittelschule II;Neue Mittelschule an Hauptschulen;Breite Gasse 6;2136;Laa an der Thaya;0
VS;316351;Volksschule;1835874.77,6227595.94;Hauptplatz 26;2135;Neudorf im Weinviertel;öffentl.;4;62;32;30;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;0
VS;316351;Volksschule;1835874.77,6227595.94;Hauptplatz 26;2135;Neudorf im Weinviertel;öffentl.;4;62;32;30;NMSH;310032;Mittelschule;Neue Mittelschule an Hauptschulen;Hauptstraße 1;2054;Haugsdorf;0
VS;316351;Volksschule;1835874.77,6227595.94;Hauptplatz 26;2135;Neudorf im Weinviertel;öffentl.;4;62;32;30;NMSH;308162;Mittelschule;Neue Mittelschule an Hauptschulen;Kirchengasse 1;2225;Zistersdorf;0
VS;316351;Volksschule;1835874.77,6227595.94;Hauptplatz 26;2135;Neudorf im Weinviertel;öffentl.;4;62;32;30;VS;316351;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Hauptplatz 26;2135;Neudorf im Weinviertel;0
VS;316351;Volksschule;1835874.77,6227595.94;Hauptplatz 26;2135;Neudorf im Weinviertel;öffentl.;4;62;32;30;VS;316561;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Wildendürnbach 183;2164;Wildendürnbach;0
VS;316371;Volksschule;1825391.53,6198540.13;Hauptstraße 153;2116;Niederleis;öffentl.;2;31;11;20;NMSH;312012;Mittelschule;Neue Mittelschule an Hauptschulen;Laaerstraße 3;2115;Ernstbrunn;8
VS;316371;Volksschule;1825391.53,6198540.13;Hauptstraße 153;2116;Niederleis;öffentl.;2;31;11;20;NMSH;316072;Musikmittelschule II;Neue Mittelschule an Hauptschulen;Breite Gasse 6;2136;Laa an der Thaya;0
VS;316391;Volksschule;1845424.25,6234486.12;Ottenthal 94;2163;Ottenthal;öffentl.;2;37;15;22;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;0
VS;316391;Volksschule;1845424.25,6234486.12;Ottenthal 94;2163;Ottenthal;öffentl.;2;37;15;22;NMSH;316072;Musikmittelschule II;Neue Mittelschule an Hauptschulen;Breite Gasse 6;2136;Laa an der Thaya;0
VS;316391;Volksschule;1845424.25,6234486.12;Ottenthal 94;2163;Ottenthal;öffentl.;2;37;15;22;NMSH;316102;Mittelschule I;Neue Mittelschule an Hauptschulen;Hindenburgstraße 34;2170;Poysdorf;0
VS;316421;Volksschule;1841165.9,6167310.54;Bahnstraße 3;2211;Pillichsdorf;öffentl.;4;61;35;26;NMSH;316142;Mittelschule II;Neue Mittelschule an Hauptschulen;Kirchenplatz 7;2120;Wolkersdorf im Weinviertel;0
VS;316421;Volksschule;1841165.9,6167310.54;Bahnstraße 3;2211;Pillichsdorf;öffentl.;4;61;35;26;AHS;316036;Bundesgymnasium und Bundesrealgymnasium Wolkersdorf;AHS-Unterstufe;Withalmstrasse 14;2120;Wolkersdorf im Weinviertel;0
VS;316421;Volksschule;1841165.9,6167310.54;Bahnstraße 3;2211;Pillichsdorf;öffentl.;4;61;35;26;NMSH;316132;Mittelschule I (Schwerpunktschule 1);Neue Mittelschule an Hauptschulen;Withalmstraße 4;2120;Wolkersdorf im Weinviertel;0
VS;316421;Volksschule;1841165.9,6167310.54;Bahnstraße 3;2211;Pillichsdorf;öffentl.;4;61;35;26;NMSH;308132;Mittelschule Matzen-Raggendorf;Neue Mittelschule an Hauptschulen;Jubiläumsplatz 10;2243;Matzen;0
VS;316431;Volksschule;1851092.09,6218442.75;Wiener Straße 3;2170;Poysdorf;öffentl.;9;215;109;106;NMSH;316102;Mittelschule I;Neue Mittelschule an Hauptschulen;Hindenburgstraße 34;2170;Poysdorf;32
VS;316431;Volksschule;1851092.09,6218442.75;Wiener Straße 3;2170;Poysdorf;öffentl.;9;215;109;106;AHS;316016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Martin-Wachter-Platz 6;2136;Laa an der Thaya;9
VS;316431;Volksschule;1851092.09,6218442.75;Wiener Straße 3;2170;Poysdorf;öffentl.;9;215;109;106;NMSH;316102;Mittelschule I;Neue Mittelschule an Hauptschulen;Hindenburgstraße 34;2170;Poysdorf;0
